,V1,V2,angles,r,assigned_phase,gene_biotype,peak_times,gene_symbols
ENSG00000144848,1.2303642350170099,-1.11918917422685,2.308912228001187,1.6632439864660777,G1/S,protein_coding,13.004500450045006,ATG3
ENSG00000033050,1.6606447886907398,0.09065402295566902,1.516260803204087,1.6631173338293839,S,protein_coding,13.587758775877589,ABCF2
ENSG00000107020,-0.787240234369847,1.46480490075654,5.790038592228054,1.6629493629966814,M/G1,protein_coding,21.61896189618962,PLGRKT
ENSG00000136271,1.56994247896079,-0.547659385658952,1.906437734914565,1.6627237262834411,S,protein_coding,14.905490549054907,DDX56
ENSG00000104915,0.7180500532815629,-1.49902207901797,2.694875713355501,1.6621260699480689,G1/S,protein_coding,14.351035103510352,STX10
ENSG00000242125,-1.1862983354881,-1.1618287492166999,3.9374113349948865,1.6604667365798924,G1,processed_transcript,6.096609660966097,SNHG3
ENSG00000111875,1.3570292047890202,-0.956129343729142,2.184586408266076,1.6600336094760975,G1/S,protein_coding,10.74827482748275,ASF1A
ENSG00000158050,1.50250698147816,-0.704675149454701,2.009337490036769,1.6595464126229242,S,protein_coding,15.006300630063008,DUSP2
ENSG00000163166,0.7601718311746949,1.4736261871395502,0.4762480021988268,1.6581421387610102,G2/M,protein_coding,21.316531653165317,IWS1
ENSG00000120265,1.6511507318861,-0.14639746829956699,1.659228982060046,1.6576281121326721,S,protein_coding,16.996099609960996,PCMT1
ENSG00000107485,0.269478155596768,1.63550554205672,0.16330027015800172,1.6575574965720137,G2/M,protein_coding,22.64866486648665,GATA3
ENSG00000116863,1.61090512094495,-0.38854006192592605,1.8074696276399516,1.6570994805406423,S,protein_coding,13.57815781578158,ADPRHL2
ENSG00000105393,1.5221362195798103,-0.6536495408530071,1.9764124469815803,1.656549544448962,S,protein_coding,18.8970897089709,BABAM1
ENSG00000214046,0.0653278079750626,1.6551392282958002,0.03944919845768232,1.6564279602622154,G2/M,protein_coding,20.226822682268228,SMIM7
ENSG00000116044,1.45280070545197,0.795033216722292,1.0700732317602137,1.6561122261047216,G2,protein_coding,15.983198319831985,NFE2L2
ENSG00000129103,1.28034604013511,-1.0492441124600602,2.2573151805524447,1.6553547021776802,G1/S,protein_coding,14.807080708070808,SUMF2
ENSG00000153310,1.35891968401366,-0.942590569919742,2.1772358622518673,1.65382577380491,G1/S,protein_coding,10.995499549954996,FAM49B
ENSG00000128039,0.9953127102611309,1.3195315920441297,0.6462426179084332,1.6528191109767196,G2/M,protein_coding,18.942694269426944,SRD5A3
ENSG00000117419,1.6474580955737599,0.11752642843688801,1.4995789363292154,1.6516448280585783,S,protein_coding,15.555955595559556,ERI3
ENSG00000093009,1.64677853062982,0.12425108953932303,1.4954880152986165,1.6514593129093487,S,protein_coding,15.927992799279929,CDC45
ENSG00000170270,1.36438182090691,-0.930242139978503,2.1692061178448725,1.6513292198144622,G1/S,protein_coding,13.702970297029704,GON7
ENSG00000184319,-0.0547183611805239,1.64671549337981,6.249968740264818,1.647624354999462,G2/M,transcribed_unprocessed_pseudogene,23.882388238823886,RPL23AP82
ENSG00000113407,0.9554336006739341,-1.33811436659722,2.5215225110655557,1.644202975119142,G1/S,protein_coding,12.793279327932794,TARS
ENSG00000171456,1.51746785357725,0.6315830457769781,1.1763956461559348,1.6436562384979623,G2,protein_coding,15.635163516351636,ASXL1
ENSG00000183684,1.60042140154955,-0.373906974400143,1.8003098998773936,1.6435191170299464,S,protein_coding,16.81848184818482,ALYREF
ENSG00000117748,1.24933335789241,-1.0663413238958999,2.2773351632810113,1.642533913863207,G1/S,protein_coding,11.053105310531054,RPA2
ENSG00000114416,1.21992568806291,1.09732012716888,0.8382589093749769,1.6408321504302905,G2,protein_coding,17.442544254425442,FXR1
ENSG00000179933,1.08223654256391,1.23029737986059,0.721460065314358,1.638556552869787,G2,protein_coding,21.225322532253227,C14orf119
ENSG00000144746,0.848488033193927,1.40146431983716,0.5444023181081036,1.6383022255523954,G2/M,protein_coding,21.554155415541555,ARL6IP5
ENSG00000130312,1.08772473914109,-1.22260383113943,2.414509211660586,1.6364306389384073,G1/S,protein_coding,12.260426042604262,MRPL34
ENSG00000174915,1.6230738862395302,-0.205063659016203,1.6964732191522047,1.6359767554711175,S,protein_coding,17.111311131113112,PTDSS2
ENSG00000136240,1.56841766655337,-0.4619171890530279,1.8572103127573054,1.6350233840221884,S,protein_coding,16.969696969696972,KDELR2
ENSG00000114686,1.3709753373790903,-0.8906903889537379,2.1469440614356023,1.6349014480011543,G1/S,protein_coding,14.535853585358536,MRPL3
ENSG00000145050,1.1765818446971499,1.13434282103828,0.8036741035128706,1.6343434378710098,G2,protein_coding,21.052505250525055,MANF
ENSG00000116478,1.41233277194711,-0.8184156605168911,2.0959893721954357,1.632325963799849,S,protein_coding,12.334833483348335,HDAC1
ENSG00000101457,1.24346353933996,1.05704801895695,0.8662537038531728,1.6320392421901726,G2,protein_coding,21.357335733573358,DNTTIP1
ENSG00000037241,1.32583433547222,-0.950321606345165,2.192690539743316,1.6312411963298123,G1/S,protein_coding,12.860486048604862,RPL26L1
ENSG00000115806,1.5887066583267502,0.36989900940375,1.3420415296216854,1.631200209468361,S,protein_coding,17.900990099009903,GORASP2
ENSG00000101412,1.20603448364665,-1.09678718783685,2.308789408908199,1.630172172240683,G1/S,protein_coding,15.419141914191421,E2F1
ENSG00000138629,1.5256127960301,0.573557314089319,1.2111912118064172,1.6298657601030009,G2,protein_coding,19.691569156915694,UBL7
ENSG00000169976,1.2882357130677,-0.995210943504515,2.2285663638796187,1.6278808538999998,G1/S,protein_coding,13.155715571557156,SF3B5
ENSG00000163660,1.46111729728831,-0.713672927182035,2.025155891040033,1.6260974151100756,S,protein_coding,16.2976297629763,CCNL1
ENSG00000103653,1.17210365583956,1.12530059856901,0.8057674928219057,1.6248471980996348,G2,protein_coding,21.330933093309334,CSK
ENSG00000171695,1.5762316195694,-0.39208213522638397,1.8145948996081118,1.624264300935674,S,protein_coding,15.253525352535254,LKAAEAR1
ENSG00000135624,1.5654155289847902,0.433143492456505,1.3008544717592518,1.624234916335734,S,protein_coding,19.93639363936394,CCT7
ENSG00000152240,1.5737779834182701,-0.399262873911876,1.8192515533250737,1.623634190196932,S,protein_coding,13.395739573957396,HAUS1
ENSG00000198056,1.5800430561425098,0.370758835574311,1.340315035815224,1.6229596955625798,S,protein_coding,17.68736873687369,PRIM1
ENSG00000147813,1.48533407373364,-0.6531765678061621,1.9850942444247384,1.6226080670714071,S,protein_coding,16.813681368136816,NAPRT
ENSG00000005059,1.16244398254676,1.13182550985611,0.7987430015735584,1.6224379794988206,G2,protein_coding,18.00660066006601,MCUB
ENSG00000104408,1.48086898239339,-0.662178302214255,1.9912820184853388,1.6221754057247286,S,protein_coding,14.535853585358536,EIF3E
ENSG00000149547,1.27028030019229,-1.00688045287018,2.2410359715835666,1.6209319194305087,G1/S,protein_coding,13.834983498349835,EI24
ENSG00000138279,0.0759711684938925,1.61908975348949,0.046887757107004005,1.6208711387081283,G2/M,protein_coding,22.37743774377438,ANXA7
ENSG00000215712,1.42202645221398,0.776725956676756,1.0708670796446127,1.620327881193094,G2,protein_coding,21.916591659165917,TMEM242
ENSG00000157637,1.6043113863546201,-0.223947802417138,1.7094913353189647,1.6198665508598382,S,protein_coding,16.194419441944195,SLC38A10
ENSG00000152455,1.51482629288304,0.571877529098823,1.2098179965404652,1.619179608906297,G2,protein_coding,20.774077407740776,SUV39H2
ENSG00000178585,1.36968035661298,0.862207083608022,1.0089711028788912,1.6184638810660281,G2,protein_coding,19.357935793579358,CTNNBIP1
ENSG00000131773,1.5963563072859699,-0.26269240578118497,1.7338921444702329,1.6178259362078495,S,protein_coding,16.580858085808583,KHDRBS3
ENSG00000125304,1.54961023392011,0.46350324053333,1.280156646685881,1.617444629981143,S,protein_coding,16.92649264926493,TM9SF2
ENSG00000180098,0.830151494534603,1.38407855343652,0.5402624275241037,1.6139470084116656,G2/M,protein_coding,19.924392439243928,TRNAU1AP
ENSG00000133275,1.5488910378035399,-0.453454066449894,1.8555981874759213,1.6139033544075903,S,protein_coding,16.993699369936994,CSNK1G2
ENSG00000184640,1.4432613482866898,0.7195240020656609,1.108317128130992,1.6126742104364722,G2,protein_coding,15.402340234023404,SEPT9
ENSG00000179091,1.3460497458397498,-0.8871368758912629,2.153519104890145,1.6120985561811552,G1/S,protein_coding,14.840684068406842,CYC1
ENSG00000139579,1.5542909675075303,-0.426797663749934,1.838784259724708,1.611824015659866,S,protein_coding,16.573657365736576,NABP2
ENSG00000166562,1.4603694630856898,0.681188101393209,1.1343477958296393,1.6114267585567985,G2,protein_coding,16.07920792079208,SEC11C
ENSG00000128272,1.60794872060541,-0.0872081487636797,1.6249788952301294,1.6103118795150715,S,protein_coding,12.459645964596461,ATF4
ENSG00000139546,0.587447477448148,1.4979826256638402,0.3737287353838049,1.6090514241474463,G2/M,protein_coding,22.173417341734176,TARBP2
ENSG00000213523,-0.00880304545079898,1.6089717344876298,6.277714137347307,1.6089958160260518,G2/M,protein_coding,22.094209420942097,SRA1
ENSG00000100448,1.5847997144709,0.27727073616431,1.3975930364717348,1.608872026023246,S,protein_coding,19.833183318331834,CTSG
ENSG00000124074,1.6045440929219401,-0.10811630139833199,1.6380759493555566,1.6081824774442566,S,protein_coding,18.004200420042004,ENKD1
ENSG00000140350,1.6054347191984701,-0.0878159091274994,1.625441017939566,1.6078346530361136,S,protein_coding,14.192619261926193,ANP32A
ENSG00000134294,1.57881817498618,0.30314608683263694,1.381096835213051,1.6076580418822384,S,protein_coding,17.32013201320132,SLC38A2
ENSG00000111361,1.35077150181928,-0.8701719169082521,2.143085978531393,1.6067927106826492,G1/S,protein_coding,9.684968496849686,EIF2B1
ENSG00000119632,1.51398357244484,0.5340985214590179,1.2316497466264367,1.6054306239316445,G2,protein_coding,18.44824482448245,IFI27L2
ENSG00000068489,-0.0978542792923289,1.6023574680065,6.222192110414777,1.605342616157692,G2/M,protein_coding,21.254125412541256,PRR11
ENSG00000096092,0.386121569353437,1.55819254099327,0.24290788684884126,1.6053204854878744,G2/M,protein_coding,22.123012301230126,TMEM14A
ENSG00000143612,1.3806643083535701,0.818128401832972,1.0358643248873733,1.6048576305227873,G2,protein_coding,19.530753075307533,C1orf43
ENSG00000123143,1.58152417574521,0.270933376063488,1.401131724500565,1.6045633713667171,S,protein_coding,18.47944794479448,PKN1
ENSG00000150753,1.5710476586733702,0.325621232402604,1.3664262457503495,1.604437575231417,S,protein_coding,16.372037203720375,CCT5
ENSG00000162367,1.58247043800991,0.25943557242528403,1.4082984858007925,1.603595804252091,S,protein_coding,15.865586558655867,TAL1
ENSG00000117091,0.406609355251156,1.5508375331262902,0.2564154339333117,1.6032555073758512,G2/M,protein_coding,23.505550555055507,CD48
ENSG00000137563,1.43601268651575,0.7128997165140329,1.1099976548292583,1.603233745166303,G2,protein_coding,22.082208220822086,GGH
ENSG00000111237,0.5713548195025671,1.49718677139592,0.3645609062833062,1.60250259226366,G2/M,protein_coding,21.80618061806181,VPS29
ENSG00000133997,1.50923410433009,0.5373586997193579,1.2287443652673202,1.6020430561745613,G2,protein_coding,17.872187218721873,MED6
ENSG00000125970,1.58886839245329,0.20424631688984196,1.4429491693568934,1.6019423605424035,S,protein_coding,14.365436543654367,RALY
ENSG00000164221,1.5427714485875201,0.43031789990187896,1.2987845241892972,1.6016607748062006,S,protein_coding,15.054305430543055,CCDC112
ENSG00000109919,1.5553135337373,0.381302761065688,1.3303768490528025,1.6013719067795353,S,protein_coding,16.451245124512454,MTCH2
ENSG00000198176,0.08203212401870401,-1.5991609656076797,3.090340599163553,1.601263583328587,G1/S,protein_coding,12.219621962196221,TFDP1
ENSG00000055950,-1.0007079763890099,1.2485867325195301,5.607547121178703,1.600120396292849,M/G1,protein_coding,23.186318631863188,MRPL43
ENSG00000076554,1.14864309174212,-1.1138131310802801,2.3408009505727767,1.5999877009445271,G1/S,protein_coding,12.651665166516652,TPD52
ENSG00000091640,1.59005446515972,-0.17006824230471898,1.6773487373108609,1.5991236378763773,S,protein_coding,18.335433543354338,SPAG7
ENSG00000157456,0.0129926717930855,1.5978561700777798,0.008131135765969268,1.59790899295797,G2/M,protein_coding,22.48544854485449,CCNB2
ENSG00000186187,1.51021487823371,-0.5219452920904111,1.9035548498162478,1.5978660351774812,S,protein_coding,15.745574557455747,ZNRF1
ENSG00000164609,1.41245353105906,0.7464588166347979,1.084622184775382,1.5975686972186922,G2,protein_coding,20.740474047404742,SLU7
ENSG00000106603,0.937556719901679,-1.29251529937359,2.514039497777348,1.5967493235156218,G1/S,protein_coding,11.182718271827184,COA1
ENSG00000134283,-1.1962097711011699,1.05747405227243,5.436305198112928,1.5966117836554343,M/G1,protein_coding,23.491149114911494,PPHLN1
ENSG00000123992,1.4881460309247199,0.576294566881893,1.201323565034346,1.5958364694336904,G2,protein_coding,19.153915391539154,DNPEP
ENSG00000148334,1.04296491765036,-1.2075630202057699,2.429202051730232,1.5956140721421026,G1/S,protein_coding,14.202220222022204,PTGES2
ENSG00000108591,1.00173692548265,-1.24183657765902,2.4628053563592016,1.5955046077925628,G1/S,protein_coding,9.185718571857187,DRG2
ENSG00000198695,1.53650223936215,-0.429674688001677,1.843475517975977,1.5954496134551663,S,protein_coding,14.699069906990701,MT-ND6
ENSG00000235162,0.983274350281887,1.25625977412781,0.6641026976514935,1.5953109627950042,G2/M,protein_coding,20.39003900390039,C12orf75
ENSG00000087502,0.996229114412394,1.24497507224286,0.6748629117119074,1.5945016083118315,G2/M,protein_coding,22.322232223222326,ERGIC2
ENSG00000134480,0.415609962546189,1.53863121944017,0.26382058676653686,1.593774661112288,G2/M,protein_coding,21.866186618661867,CCNH
ENSG00000157778,1.58460189195295,-0.16774115145397303,1.6762605315525687,1.593455443328107,S,protein_coding,17.917791779177918,PSMG3
ENSG00000113312,1.4025989362022702,0.7556912360388771,1.0766086729164288,1.5932209577022598,G2,protein_coding,16.991299129912992,TTC1
ENSG00000254682,0.151947708768876,-1.5851963842859298,3.0460304301414216,1.592462144904329,G1/S,antisense,7.493549354935494,AP002387.1
ENSG00000105341,1.38596030755786,-0.7767332876137141,2.081611687669702,1.5887732922645341,S,protein_coding,13.575757575757576,DMAC2
ENSG00000147854,1.31548911992112,-0.888770852957014,2.164971853868209,1.5875847233129894,G1/S,protein_coding,13.364536453645366,UHRF2
ENSG00000139726,1.2371444515869,0.99359461423234,0.8941464230562213,1.5867440409605336,G2,protein_coding,22.015001500150017,DENR
ENSG00000130165,1.1735673950985401,-1.06784762229937,2.3090628885730697,1.5866817498442438,G1/S,protein_coding,11.576357635763577,ELOF1
ENSG00000121957,0.90128296241651,1.30512292367485,0.6043712200133586,1.5860822249315667,G2/M,protein_coding,20.524452445244528,GPSM2
ENSG00000100387,1.50520516528754,0.497249162513295,1.2517303941333446,1.585212704727181,S,protein_coding,20.634863486348635,RBX1
ENSG00000088205,1.4653816052499802,0.5981942262782729,1.1832261428992972,1.5827759100256962,G2,protein_coding,20.003600360036007,DDX18
ENSG00000169045,1.34708134627226,-0.8291543720680441,2.122548888041993,1.581810711240203,G1/S,protein_coding,13.12931293129313,HNRNPH1
ENSG00000260260,-0.0324796856168071,-1.58143281011418,3.1621279047601654,1.581766311084984,G1/S,lincRNA,13.376537653765377,SNHG19
ENSG00000129128,1.36121760569679,-0.8048715734694721,2.104785283316697,1.5813701716670026,G1/S,protein_coding,12.96849684968497,SPCS3
ENSG00000185475,1.56740647177651,0.205948022816359,1.44015059892143,1.5808787543226883,S,protein_coding,14.612661266126613,TMEM179B
ENSG00000165609,-0.15300835187946302,-1.57182126249043,3.2386315369194163,1.579250973392728,G1/S,protein_coding,10.17941794179418,NUDT5
ENSG00000112312,1.5430177643693999,0.32720901810832004,1.3618340257855603,1.5773298839148873,S,protein_coding,14.703870387038705,GMNN
ENSG00000132963,1.15259179516639,-1.07567433658206,2.321689217803305,1.576560536315094,G1/S,protein_coding,11.211521152115212,POMP
ENSG00000124784,1.50951303502896,0.4521214641021679,1.279784748006902,1.5757675657355783,S,protein_coding,17.132913291329135,RIOK1
ENSG00000159377,1.5315563485262098,0.365846998401979,1.3363175234444618,1.5746456347225157,S,protein_coding,13.98859885988599,PSMB4
ENSG00000141873,0.0875584484963352,1.57204030047731,0.055639843052589434,1.574476798250097,G2/M,protein_coding,19.043504350435047,SLC39A3
ENSG00000137404,1.3950847622482903,0.722835122216098,1.0927502209277944,1.5712263069865302,G2,protein_coding,18.503450345034505,NRM
ENSG00000029725,1.4048803686564602,-0.703359121577693,2.0349670817187233,1.5711151785094737,S,protein_coding,14.867086708670868,RABEP1
ENSG00000185201,-0.30177894469586497,1.54030389383209,6.089714255385786,1.5695880404794273,M/G1,protein_coding,22.57905790579058,IFITM2
ENSG00000136770,1.49407772104845,-0.479444763322322,1.8813125595039981,1.569119344604013,S,protein_coding,17.569756975697572,DNAJC1
ENSG00000110200,1.49845990740907,0.46502881556681297,1.269882463371558,1.568959493874801,S,protein_coding,18.39063906390639,ANAPC15
ENSG00000115234,1.1752809908009099,-1.03839914312583,2.2944385985260003,1.5682978632206404,G1/S,protein_coding,11.206720672067208,SNX17
ENSG00000126749,1.52888185578713,0.34723822515974395,1.347465840802017,1.5678182656058028,S,protein_coding,14.739873987398742,EMG1
ENSG00000162517,0.9557468650979299,-1.2406283005948702,2.4851796522066527,1.566081303886052,G1/S,protein_coding,12.704470447044706,PEF1
