,V1,V2,angles,r,assigned_phase,gene_biotype,gene_symbols,peak_times
ENSG00000127483,0.7934821363928409,0.620155788621569,0.907399379734801,1.0070784988943946,G2,protein_coding,HP1BP3,21.441344134413445
ENSG00000167645,-0.9741431158797121,-0.25474807472298605,4.4566071432258045,1.00690187793593,S,protein_coding,YIF1B,8.58085808580858
ENSG00000143633,0.236836252492297,0.978633794752941,0.23744183033398567,1.006884062207331,S,protein_coding,C1orf131,20.231623162316232
ENSG00000165525,0.978622354672125,0.236289055462376,1.3338801049414777,1.0067443721200116,G2/M,protein_coding,NEMF,21.683768376837687
ENSG00000168610,0.871660570709981,-0.502952280078958,2.094135915960238,1.0063563715538708,M/G1,protein_coding,STAT3,1.0561056105610562
ENSG00000108829,-1.00196759442705,0.0930213866707733,4.804962342542879,1.0062763232135015,S,protein_coding,LRRC59,9.495349534953496
ENSG00000127804,0.958596544708522,0.305820123853075,1.2619744105049546,1.0061974377231477,G2,protein_coding,METTL16,21.194119411941195
ENSG00000177425,-0.9691932611500891,-0.26572807665648396,4.4447903931921395,1.0049611874009359,S,protein_coding,PAWR,6.190219021902191
ENSG00000110274,0.740011265001225,-0.6794322346797049,2.3135423587985753,1.004611782655654,M/G1,protein_coding,CEP164,1.4137413741374139
ENSG00000094916,0.558103237244449,0.834986498660003,0.5892002046449486,1.0043314574219135,G2,protein_coding,CBX5,19.895589558955898
ENSG00000014641,0.0496928245475899,1.0029941486772802,0.049504002392698365,1.0042243967821036,S,protein_coding,MDH1,19.000300030003
ENSG00000120306,0.734849268045205,-0.683590948860345,2.320073105968774,1.0036433789500931,M/G1,protein_coding,CYSTM1,0.6192619261926193
ENSG00000007376,-0.338537953418223,-0.944768956332114,3.4856680104496642,1.0035917131749699,G1,protein_coding,RPUSD1,4.406840684068407
ENSG00000168876,0.9783377335930291,-0.223351504660313,1.7952466136630507,1.00350915073355,G2/M,protein_coding,ANKRD49,23.41914191419142
ENSG00000140497,-0.7145839799015409,0.703086708341403,5.489677348185374,1.0024775228294522,S,protein_coding,SCAMP2,11.573957395739574
ENSG00000086712,0.579352057401777,0.817891302859495,0.6163070203473423,1.002294861659419,G2,protein_coding,TXLNG,19.73957395739574
ENSG00000205758,0.486028762540158,0.8759268330701551,0.5065773127834003,1.0017343834114054,G2,protein_coding,CRYZL1,20.682868286828686
ENSG00000088682,0.9606061032709939,0.28323108229924704,1.2840744481843618,1.001490854487392,G2/M,protein_coding,COQ9,20.992499249924993
ENSG00000122299,0.9922384686204879,-0.13523039442072401,1.7062499803697013,1.0014112233171324,G2/M,protein_coding,ZC3H7A,23.152715271527153
ENSG00000179409,-0.9990962081405629,0.0641149333674654,4.776474038173297,1.0011513161363599,S,protein_coding,GEMIN4,9.824182418241826
ENSG00000160345,-0.898542344453428,-0.44127862429770204,4.255882671469504,1.001052031134214,S,protein_coding,C9orf116,8.544854485448546
ENSG00000103994,0.9948628221834209,-0.10499405618144501,1.675943322027089,1.00038781819662,G2/M,protein_coding,ZNF106,21.11971197119712
ENSG00000169756,0.677790064790973,0.735397612153745,0.7446564623598918,1.000104504484797,G2,protein_coding,LIMS1,20.72127212721272
ENSG00000117697,0.6883018745525991,0.72550071384046,0.7590930348287976,1.0000553766145348,G2,protein_coding,NSL1,20.714071407140715
ENSG00000110429,0.9227549450173291,0.383972280249691,1.176475260115705,0.9994555520652638,G2,protein_coding,FBXO3,22.346234623462347
ENSG00000070214,0.9749057258277471,-0.21956495184385397,1.7923169215525152,0.9993247431790732,G2/M,protein_coding,SLC44A1,0.5616561656165617
ENSG00000148700,0.980747194865859,0.188508358047258,1.380903291431186,0.9986993848455723,G2/M,protein_coding,ADD3,22.382238223822384
ENSG00000154781,0.395431894774164,0.9168975978632391,0.40717073428793776,0.998532717727398,S,protein_coding,CCDC174,19.684368436843688
ENSG00000044115,0.8867956794369399,0.458352516117855,1.0937489352117078,0.9982452634997036,G2,protein_coding,CTNNA1,23.231923192319233
ENSG00000145147,-0.982254700667914,0.176244150836613,4.889927966885873,0.9979410291637137,S,protein_coding,SLIT2,12.682868286828684
ENSG00000123636,0.979672814956381,0.18939010317684501,1.3798322584735772,0.9978113226186079,G2/M,protein_coding,BAZ2B,22.360636063606364
ENSG00000134283,0.8734786793603291,0.48180732973287704,1.0667286197725465,0.9975486485787999,G2,protein_coding,PPHLN1,21.73657365736574
ENSG00000100908,0.715201706721756,-0.695253054167673,2.3420520142226886,0.9974418733075076,M/G1,protein_coding,EMC9,0.11521152115211522
ENSG00000107371,-0.5429496966863161,0.83657964740722,5.707505400683083,0.9973263656335128,S,protein_coding,EXOSC3,11.715571557155716
ENSG00000260442,-0.9892305692534201,0.125679750285315,4.838759941356738,0.9971822896427838,S,antisense,ATP2A1-AS1,10.705070507050706
ENSG00000172725,0.7969354368573259,0.599297926756521,0.9260144599262935,0.9971279233546925,G2,protein_coding,CORO1B,23.414341434143417
ENSG00000130731,-0.9961259545350981,-0.0361305786928502,4.676133779269666,0.9967809869851755,S,protein_coding,METTL26,10.061806180618063
ENSG00000106829,0.996082279160043,-0.0228680336904616,1.5937502712270335,0.9963447464715884,G2/M,protein_coding,TLE4,22.31023102310231
ENSG00000077721,0.307645416445068,0.9471076139219409,0.31407474191057577,0.9958205333334774,S,protein_coding,UBE2A,21.635763576357636
ENSG00000155329,0.8951142763315291,-0.43465630467757793,2.0228476006769394,0.9950656615965021,M/G1,protein_coding,ZCCHC10,22.862286228622864
ENSG00000164754,0.982374459918655,0.156765785138813,1.4125521277415023,0.9948040464788317,G2/M,protein_coding,RAD21,22.70867086708671
ENSG00000100504,-0.8860114596996899,0.45121842993053896,5.183424496832444,0.9942908921579016,S,protein_coding,PYGL,12.296429642964297
ENSG00000174442,0.993914665724653,0.0195839469294245,1.5510950247017095,0.9941075865920567,G2/M,protein_coding,ZWILCH,23.253525352535256
ENSG00000136628,0.89019854846968,-0.44089953099213897,2.0306626099040583,0.9934011536769088,M/G1,protein_coding,EPRS,0.12241224122412242
ENSG00000261189,0.8492371303150942,-0.5153476851675879,2.1162271609354555,0.9933715015609254,M/G1,antisense,AL031058.1,23.025502550255027
ENSG00000165169,-0.9885889116743051,-0.0932550379539272,4.618335833815393,0.9929776122295887,S,protein_coding,DYNLT3,10.973897389738974
ENSG00000198160,0.9900091019535551,-0.0718968922218335,1.6432915142679672,0.9926163332637855,G2/M,protein_coding,MIER1,21.573357335733576
ENSG00000163608,0.9599862867563871,-0.251549682949513,1.827069267925541,0.9923965506551888,G2/M,protein_coding,NEPRO,22.33663366336634
ENSG00000156374,-0.595477317918068,0.793768048248187,5.639562233976556,0.9923008367297853,S,protein_coding,PCGF6,13.057305730573058
ENSG00000156504,0.9496840888040692,-0.287391496117109,1.8646532187835052,0.9922165794664214,G2/M,protein_coding,FAM122B,21.770177017701773
ENSG00000132432,0.14733905135157999,0.981101515716957,0.14906321672937023,0.9921033112510481,S,protein_coding,SEC61G,15.075907590759076
ENSG00000166199,0.991050450636892,-0.0136204880385546,1.58453894763279,0.9911440427112475,G2/M,protein_coding,ALKBH3,23.450345034503453
ENSG00000078668,0.48950694380914894,0.860297218945203,0.5173115210145887,0.989812281678816,G2,protein_coding,VDAC3,20.152415241524153
ENSG00000095380,0.276918790679471,-0.9501468649896679,2.8579997038408873,0.9896782718040621,G1,protein_coding,NANS,3.4899489948994904
ENSG00000140451,0.878939999697865,-0.4537290539546121,2.047337954165662,0.9891438608571709,M/G1,protein_coding,PIF1,23.071107110711072
ENSG00000113734,-0.137454959515273,0.979268457976511,6.143731457801777,0.9888683323289501,S,protein_coding,BNIP1,18.7986798679868
ENSG00000108788,0.628684223115602,0.762880056660897,0.6892602089803856,0.9885493580218447,G2,protein_coding,MLX,22.543054305430545
ENSG00000187257,0.840193234462598,0.520231746309132,1.016392357546383,0.9882134086848706,G2,protein_coding,RSBN1L,20.603660366036607
ENSG00000165916,0.8630068263994741,0.481424575654992,1.0619495711202955,0.9882056488690405,G2,protein_coding,PSMC3,22.283828382838287
ENSG00000046651,0.9540262348863779,0.255887653618103,1.3087455243193584,0.9877472086144595,G2/M,protein_coding,OFD1,23.683168316831686
ENSG00000136490,-0.41203590759004205,0.8972780071341321,5.85270166958436,0.9873608313226473,S,protein_coding,LIMD2,12.925292529252927
ENSG00000180773,-0.46782632636911897,0.869170531722842,5.789412147333484,0.9870759265929817,S,protein_coding,SLC36A4,12.90849084908491
ENSG00000180964,0.871609952972633,-0.46107102195059396,2.057364341197916,0.9860478677039571,M/G1,protein_coding,TCEAL8,22.994299429942995
ENSG00000103061,-0.0934686115519181,-0.981424049626969,3.236544011001516,0.9858648723489659,G1,protein_coding,SLC7A6OS,3.720372037203721
ENSG00000101144,0.7651080332477459,-0.621190617016219,2.252750894916165,0.9855293426424323,M/G1,protein_coding,BMP7,0.7896789678967897
ENSG00000132383,0.36775294152066,0.914044632915187,0.38251843375360317,0.9852511441039574,S,protein_coding,RPA1,23.102310231023104
ENSG00000079134,0.7399996914433979,0.650467571239639,0.8496993477161915,0.985244946483218,G2,protein_coding,THOC1,20.44044404440444
ENSG00000134375,0.9325189430600479,-0.317718393770953,1.899170994614402,0.9851581380195888,G2/M,protein_coding,TIMM17A,23.4983498349835
ENSG00000145293,-0.403058780315883,-0.8977650601122591,3.563579690171608,0.9840927210116409,G1,protein_coding,ENOPH1,9.66816681668167
ENSG00000157514,-0.354668852818811,0.9164071209766079,5.913917500954901,0.9826454124130671,S,protein_coding,TSC22D3,13.292529252925293
ENSG00000239789,-0.624771576550045,0.757360233016398,5.5934250297435595,0.9818014287112652,S,protein_coding,MRPS17,18.70747074707471
ENSG00000122643,-0.256364862339644,0.947675347498919,6.018989136548486,0.981739021787166,S,protein_coding,NT5C3A,19.105910591059107
ENSG00000260027,0.897398660660133,-0.39779257383041905,1.98804199359523,0.9816125956553481,G2/M,protein_coding,HOXB7,22.95829582958296
ENSG00000143878,-0.795396376484354,-0.5750782051761031,4.086387502772849,0.9815143085014137,S,protein_coding,RHOB,9.62016201620162
ENSG00000008405,0.786128911166786,0.587528913004734,0.9289807490955161,0.981421870853101,G2,protein_coding,CRY1,20.47884788478848
ENSG00000016082,0.58384784724375,0.788716312503366,0.6372323393242912,0.9813010396102048,G2,protein_coding,ISL1,21.196519651965197
ENSG00000005801,0.9350850537358509,-0.29718857429893897,1.878520365171238,0.9811753698569972,G2/M,protein_coding,ZNF195,23.049504950495052
ENSG00000075131,-0.35933136506248203,0.9130023957930309,5.908233334166678,0.9811688971025737,S,protein_coding,TIPIN,16.784878487848786
ENSG00000134077,0.788424379479261,0.5833747417140289,0.9337745984916765,0.9807849363785965,G2,protein_coding,THUMPD3,21.88778877887789
ENSG00000144895,0.9414606100315791,0.273214298093052,1.2883520501693768,0.9803030821758708,G2/M,protein_coding,EIF2A,21.64056405640564
ENSG00000104205,-0.7275996921172341,0.656613086349326,5.446549014405655,0.980072475449791,S,protein_coding,SGK3,11.900390039003902
ENSG00000166197,-0.9294357211474809,-0.309396669201016,4.391040566910673,0.979580041986167,S,protein_coding,NOLC1,9.824182418241826
ENSG00000138036,0.6039329255583089,0.770917608834479,0.6645335545333738,0.9793104401488267,G2,protein_coding,DYNC2LI1,20.315631563156316
ENSG00000035141,-0.975659558180213,0.0817993886465236,4.7960334564598455,0.9790825876560942,S,protein_coding,FAM136A,10.801080108010803
ENSG00000169689,-0.780719536163518,-0.590664798695141,4.064699720366837,0.9789830941160067,S,protein_coding,CENPX,10.390639063906391
ENSG00000112339,0.9090341476485378,0.36193889782279404,1.1918791928028707,0.9784389849900108,G2,protein_coding,HBS1L,21.700570057005702
ENSG00000187630,-0.9779756275061541,0.0260698830893158,4.739039655458236,0.9783230380607145,S,protein_coding,DHRS4L2,9.816981698169817
ENSG00000130921,-0.0444956911581759,0.9772336851167329,6.2376844400982225,0.9782461560662907,S,protein_coding,C12orf65,16.530453045304533
ENSG00000102030,-0.9672699165126378,-0.14511886610518998,4.563470339605099,0.9780953822046301,S,protein_coding,NAA10,11.321932193219324
ENSG00000004142,0.9416448734824079,0.263119594533998,1.298320431949643,0.9777151879680686,G2/M,protein_coding,POLDIP2,23.253525352535256
ENSG00000124164,0.825925816841148,0.52309146106407,1.0062225170167014,0.977639059961733,G2,protein_coding,VAPB,22.701470147014703
ENSG00000068745,0.944850728765513,0.24982594494206198,1.3123039770246387,0.977320777644124,G2/M,protein_coding,IP6K2,22.85748574857486
ENSG00000082898,0.42742289662916794,-0.8785091377505719,2.6887772973650046,0.9769691078402232,G1,protein_coding,XPO1,7.18871887188719
ENSG00000189180,0.970006866373677,0.11369764925447,1.4541154984737767,0.9766475701388259,G2/M,protein_coding,ZNF33A,22.28862886288629
ENSG00000155975,0.866730887269559,0.448695807405141,1.09309899455416,0.9759868639126392,G2,protein_coding,VPS37A,21.92859285928593
ENSG00000164087,0.887460725407937,0.4051345785544871,1.142541997758596,0.9755616668781649,G2,protein_coding,POC1A,21.67896789678968
ENSG00000101057,-0.0199656097238085,-0.9751346832713459,3.162064513336302,0.9753390569901071,G1,protein_coding,MYBL2,3.4563456345634567
ENSG00000134330,0.29444225931631895,-0.929219471196372,2.834731068400143,0.9747538508371043,G1,protein_coding,IAH1,0.9624962496249626
ENSG00000133275,0.8080038719256981,-0.545119771051239,2.164305472942785,0.9746926807142214,M/G1,protein_coding,CSNK1G2,2.40984098409841
ENSG00000111911,0.9471481631001409,-0.227916667490987,1.806941306893751,0.9741846078563181,G2/M,protein_coding,HINT3,23.27032703270327
ENSG00000136045,0.9720365495798241,0.0628077427727427,1.506271435502338,0.9740635843061052,G2/M,protein_coding,PWP1,20.906090609060907
ENSG00000189306,-0.8151884024138271,-0.5323047507919679,4.133919104296099,0.9735915360898053,S,protein_coding,RRP7A,9.084908490849086
ENSG00000173950,0.6468879014387819,0.727588957170864,0.7267514775498255,0.9735757020513898,G2,protein_coding,XXYLT1,19.88118811881188
ENSG00000049449,0.958880776573068,-0.16675558097654,1.7429807709095368,0.9732727097110004,G2/M,protein_coding,RCN1,22.86708670867087
ENSG00000120265,0.0987133082553049,0.968179417985812,0.10160655201874012,0.9731986963811925,S,protein_coding,PCMT1,19.59075907590759
ENSG00000167920,0.969044059610604,0.0894407817687918,1.4787591362933725,0.973162906665689,G2/M,protein_coding,TMEM99,22.142214221422144
ENSG00000114209,0.7357530493451999,-0.63664959445049,2.2841079686123313,0.9729621039561271,M/G1,protein_coding,PDCD10,21.311731173117312
ENSG00000115317,0.9444319926800171,-0.23151598780805102,1.8111935992336834,0.9723946942514061,G2/M,protein_coding,HTRA2,23.12871287128713
ENSG00000165609,0.9123165021223679,0.33641853564604807,1.2175145743085654,0.9723676419806574,G2,protein_coding,NUDT5,22.055805580558058
ENSG00000125148,-0.9084797976665842,-0.345823256920603,4.348664089876607,0.9720747233600363,S,protein_coding,MT2A,9.524152415241526
ENSG00000162434,0.9605645420110219,0.149019596220366,1.4168857405790924,0.972055080448904,G2/M,protein_coding,JAK1,23.570357035703573
ENSG00000054523,0.970829601199397,0.0413695004055694,1.5282095663124164,0.9717106308612593,G2/M,protein_coding,KIF1B,22.423042304230425
ENSG00000141499,0.9004663918833101,-0.364303743277803,1.955238101470363,0.9713685913583816,G2/M,protein_coding,WRAP53,0.32403240324032406
ENSG00000104412,0.9539096790822159,-0.18308453562175103,1.7604210248000791,0.9713205562689222,G2/M,protein_coding,EMC2,22.78787878787879
ENSG00000124532,0.9684378672907449,-0.0687606383525509,1.6416789749363854,0.970875856219165,G2/M,protein_coding,MRS2,22.034203420342035
ENSG00000033800,0.5638424943046079,0.7900577534676841,0.619843322787201,0.9706233111758885,G2,protein_coding,PIAS1,22.58865886588659
ENSG00000137161,-0.9695816666702679,-0.0225183344859741,4.689168360770785,0.9698431232581467,S,protein_coding,CNPY3,11.780378037803782
ENSG00000183513,0.9629591047481979,0.0983415441224332,1.4690248321909598,0.9679676113991806,G2/M,protein_coding,COA5,22.763876387638767
ENSG00000197746,0.597707460172514,0.760923467995784,0.6658384187476567,0.9676046362500587,G2,protein_coding,PSAP,20.88688868886889
ENSG00000166477,0.941261723477421,-0.22234958271593103,1.8027688922072538,0.9671674979121422,G2/M,protein_coding,LEO1,22.195019501950195
ENSG00000225470,0.483794711368493,0.83661140314882,0.5242949591783356,0.9664243181060589,G2,lincRNA,JPX,20.135613561356138
ENSG00000170275,-0.9537169945575731,-0.15615788096115601,4.550093033741781,0.9664167783592172,S,protein_coding,CRTAP,10.1002100210021
ENSG00000055044,0.939922391503754,-0.22322089803396603,1.8039653815994665,0.9660650451026713,G2/M,protein_coding,NOP58,22.305430543054307
ENSG00000091164,-0.045245280720542,0.964199862710086,6.236294494794361,0.9652608511058703,S,protein_coding,TXNL1,14.161416141614163
ENSG00000111445,-0.503890327269156,0.822909522542039,5.733750569819276,0.9649277404063911,S,protein_coding,RFC5,15.884788478847886
ENSG00000087502,-0.820579914069738,0.507596281555946,5.266360066300203,0.9648862007636557,S,protein_coding,ERGIC2,11.25952595259526
ENSG00000102172,-0.9178885345633591,-0.29741228603680103,4.399045642392443,0.9648696439252852,S,protein_coding,SMS,10.815481548154816
ENSG00000165572,0.94443055189628,-0.19691941695554,1.776357174482964,0.9647415841194065,G2/M,protein_coding,KBTBD6,22.480648064806484
ENSG00000204386,0.6602510630363199,0.702669160305202,0.7542852570290203,0.9641967719737543,G2,protein_coding,NEU1,20.082808280828086
ENSG00000204220,0.9169476495402429,0.29748100179339504,1.2570843262855171,0.9639958186762939,G2,protein_coding,PFDN6,21.364536453645368
ENSG00000157224,0.934028441833338,0.23767439272007604,1.3216229178471515,0.9637936745530499,G2/M,protein_coding,CLDN12,22.115811581158116
ENSG00000134049,0.42858179664871504,0.8621673593625219,0.46132343292635763,0.9628161361177867,S,protein_coding,IER3IP1,19.043504350435047
ENSG00000121579,0.30001969547482205,0.914468219832232,0.31701607636617296,0.9624260713197333,S,protein_coding,NAA50,20.41644164416442
ENSG00000107949,0.8018230070521079,0.531340914331939,0.9855684717596748,0.9618956813923147,G2,protein_coding,BCCIP,21.352535253525353
ENSG00000267321,-0.9617988799906391,-0.0129782519066558,4.698896071870887,0.9618864385018641,S,lincRNA,LINC02001,16.153615361536154
ENSG00000122068,-0.940141791386651,0.20061368381147998,4.92262253829708,0.9613076708547132,S,protein_coding,FYTTD1,11.85958595859586
ENSG00000170502,0.8089378544872969,0.519164054578635,1.0002179557683935,0.961203291707347,G2,protein_coding,NUDT9,22.684668466846688
ENSG00000112118,-0.8826487499813901,0.38038213162334,5.1192929633994115,0.9611240200421726,S,protein_coding,MCM3,15.486348634863488
ENSG00000123268,0.928899125787263,-0.24426661064414498,1.8279382743593087,0.9604789237478976,G2/M,protein_coding,ATF1,21.810981098109814
ENSG00000076108,0.8307601040127769,-0.481108055584258,2.0957198186673858,0.9600142246692938,M/G1,protein_coding,BAZ2A,21.85658565856586
ENSG00000096746,0.423188768234573,0.861089835549638,0.45679001373332867,0.9594604934267996,S,protein_coding,HNRNPH3,20.50765076507651
ENSG00000160818,-0.387463981680808,-0.8767187167283641,3.557730296058778,0.9585218022360134,G1,protein_coding,GPATCH4,8.82088208820882
ENSG00000071889,0.353331737010214,-0.8909038978915891,2.7640214693071115,0.9584117443234311,G1,protein_coding,FAM3A,4.363636363636364
ENSG00000147601,0.95544992974026,0.0746055112919197,1.4928702789845885,0.9583582579368722,G2/M,protein_coding,TERF1,21.84698469846985
ENSG00000074935,0.9316516621406229,0.22252483612773602,1.3363391630083146,0.9578580908793647,G2/M,protein_coding,TUBE1,21.172517251725175
ENSG00000184840,0.6530533554829051,-0.7000097145079051,2.3908843158511046,0.9573360358374275,M/G1,protein_coding,TMED9,0.8568856885688569
ENSG00000096384,-0.938656771865501,0.18740316345398103,4.909448326392932,0.9571815298267736,S,protein_coding,HSP90AB1,14.766276627662767
ENSG00000149187,0.9369827799449191,-0.193429507069042,1.7743752092298168,0.9567401445106614,G2/M,protein_coding,CELF1,23.34713471347135
ENSG00000135829,-0.91289215373426,-0.286040907164031,4.408743736642623,0.9566564090209179,S,protein_coding,DHX9,9.622562256225624
ENSG00000157895,0.918307101354847,0.267374123733196,1.2874693977159646,0.9564396763209041,G2/M,protein_coding,C12orf43,21.534953495349537
ENSG00000106537,-0.5031488373756571,-0.813117769645668,3.6957136091267033,0.9562004287104358,G1,protein_coding,TSPAN13,9.224122412241226
ENSG00000176087,0.620099080951429,-0.727666198154685,2.4358371339545446,0.9560444373216657,G1,protein_coding,SLC35A4,22.862286228622864
ENSG00000136156,0.94348653907417,0.15261664485859902,1.410427263526689,0.9557503281202948,G2/M,protein_coding,ITM2B,22.312631263126313
ENSG00000135778,0.27159449384833606,0.916243990737259,0.28817061811111877,0.955649841548081,S,protein_coding,NTPCR,22.73987398739874
ENSG00000104131,0.8531521181969569,0.42872585414396097,1.105134889371867,0.9548164194207299,G2,protein_coding,EIF3J,20.783678367836785
ENSG00000083807,-0.39156329265860707,-0.870701042788408,3.564205701413966,0.9546947774396124,G1,protein_coding,SLC27A5,7.675967596759676
ENSG00000197265,-0.402854250015871,0.864642007327202,5.847171227735055,0.9538853954174281,S,protein_coding,GTF2E2,19.293129312931296
ENSG00000182287,-0.25405311738970804,0.9193957365471609,6.013586570145014,0.953850882914371,S,protein_coding,AP1S2,15.882388238823884
ENSG00000148925,0.624423902658523,-0.7205436313958241,2.427539399805061,0.9534612393571025,G1,protein_coding,BTBD10,0.5376537653765376
ENSG00000099622,0.820481947830613,-0.48549952264371,2.1051089070787143,0.9533626871255173,M/G1,protein_coding,CIRBP,23.839183918391843
ENSG00000171566,0.8775950914751841,0.37148329337320396,1.1703690930117647,0.9529811025601392,G2,protein_coding,PLRG1,21.837383738373838
ENSG00000007520,0.9178158590029121,-0.252837485499515,1.8396062769478605,0.9520045930093882,G2/M,protein_coding,TSR3,21.354935493549355
ENSG00000177606,-0.94980696962263,0.060495500636390004,4.7759954779098415,0.9517315719996742,S,protein_coding,JUN,11.770777077707772
ENSG00000105011,-0.9454977140092379,0.10714770567318499,4.825231697899442,0.9515495562647917,S,protein_coding,ASF1B,9.924992499249926
ENSG00000052802,0.7456333389213671,0.5907378328253629,0.9007908002755499,0.9512834820610693,G2,protein_coding,MSMO1,19.72517251725173
ENSG00000165704,0.35273705494957797,0.8831046296280721,0.38001350742767287,0.9509454331374835,S,protein_coding,HPRT1,21.515751575157516
ENSG00000078618,-0.0226098380677471,0.950625617868499,6.2594056238545965,0.9508944579317492,S,protein_coding,NRDC,18.58745874587459
ENSG00000162086,-0.950403507018995,-0.00788604552744455,4.704091594597981,0.950436223987736,S,protein_coding,ZNF75A,9.0993099309931
ENSG00000141404,0.944796035921577,0.0998597368376934,1.4654928003237997,0.9500586910998811,G2/M,protein_coding,GNAL,22.941494149414943
ENSG00000132485,0.8490118295457629,0.42447971221260705,1.1071734080354567,0.9492123644310273,G2,protein_coding,ZRANB2,20.090009000900093
ENSG00000277586,-0.892747291937478,-0.32230904609995,4.365921385219883,0.9491474324147752,S,protein_coding,NEFL,8.396039603960396
ENSG00000117335,0.69684139579097,0.6441478962415911,0.8246724546707732,0.9489543946472744,G2,protein_coding,CD46,22.85988598859886
ENSG00000110315,0.864055349247859,-0.390566778604595,1.99532543314755,0.9482267951884772,G2/M,protein_coding,RNF141,22.720672067206724
ENSG00000182473,0.911788944752994,-0.25810696262101396,1.8466565365353507,0.9476171610556785,G2/M,protein_coding,EXOC7,22.46864686468647
ENSG00000101361,0.716000909347578,-0.620683938850458,2.285006503986278,0.9475789434835905,M/G1,protein_coding,NOP56,21.323732373237327
ENSG00000125753,0.6108118397593101,-0.7243720381580808,2.441042395000977,0.9475262282678223,G1,protein_coding,VASP,1.6729672967296731
ENSG00000198000,0.9188679461204592,0.23122336687926198,1.32427530717868,0.9475138773646605,G2/M,protein_coding,NOL8,20.00600060006001
ENSG00000101266,0.865645127343882,0.38466806962544003,1.152632866936355,0.9472650158659761,G2,protein_coding,CSNK2A1,21.282928292829286
ENSG00000134970,0.9439487157816291,0.0761030390261608,1.4903483212431414,0.9470115366640494,G2/M,protein_coding,TMED7,20.637263726372638
ENSG00000071626,0.878174619906015,-0.353225934589025,1.9532214399483723,0.9465512262489358,G2/M,protein_coding,DAZAP1,22.221422142214223
ENSG00000164985,0.693518296946537,0.6427917701292061,0.8233400931406075,0.9455944627299079,G2,protein_coding,PSIP1,20.673267326732674
ENSG00000172336,-0.7181327255558321,-0.614375342514606,4.004700247969977,0.9450776015778743,S,protein_coding,POP7,8.98889888988899
ENSG00000165219,0.783143520682216,0.528143401908823,0.9774665070449902,0.944589448896377,G2,protein_coding,GAPVD1,21.47974797479748
ENSG00000123178,0.9426656879158559,0.0537657906099492,1.5138221490991468,0.944197733217882,G2/M,protein_coding,SPRYD7,20.96609660966097
ENSG00000101189,0.932370967607947,0.147453118067807,1.4139468186291089,0.9439587084539758,G2/M,protein_coding,MRGBP,22.504650465046506
ENSG00000076984,0.32470908832437395,-0.8860020306847951,2.79030538511275,0.9436289474247951,G1,protein_coding,MAP2K7,2.3642364236423643
ENSG00000180879,-0.772315733424593,-0.540929551367836,4.1013949473897995,0.9429084640823708,S,protein_coding,SSR4,8.470447044704471
ENSG00000091651,-0.0125699425157415,0.9424890931890451,6.269849134490722,0.9425729118933758,S,protein_coding,ORC6,17.204920492049204
ENSG00000131467,0.932219772603843,0.134681141828317,1.427315508878471,0.9418984628916962,G2/M,protein_coding,PSME3,21.182118211821184
ENSG00000106268,-0.87350821276879,0.35193540683636404,5.095391818571082,0.9417404782420701,S,protein_coding,NUDT1,12.166816681668168
ENSG00000160570,0.63364054919271,-0.694591435632247,2.4020510560156016,0.9401901977977142,G1,protein_coding,DEDD2,3.7011701170117015
ENSG00000032219,0.853752759946865,0.393624502445983,1.1387895775163006,0.9401244726326067,G2,protein_coding,ARID4A,21.56615661566157
ENSG00000099860,0.8614344649067549,0.37632740084759103,1.1589220799660913,0.9400487487135392,G2,protein_coding,GADD45B,21.08850885088509
ENSG00000127526,0.7514066775034499,-0.56448290686529,2.21508729185539,0.9398153792846026,M/G1,protein_coding,SLC35E1,1.0825082508250825
ENSG00000185480,0.921250588636131,-0.182115298974993,1.765962718890581,0.9390786064985023,G2/M,protein_coding,PARPBP,22.672667266726673
ENSG00000016864,0.817413185136297,0.462244976337879,1.056132876891145,0.9390605589546781,G2,protein_coding,GLT8D1,22.334233423342337
ENSG00000108651,0.921684567925598,-0.177072513706079,1.7606020136528198,0.9385398861329154,G2/M,protein_coding,UTP6,21.683768376837687
ENSG00000120800,-0.635837482481443,-0.6899037103026421,3.886231516188035,0.93821982158644,G1,protein_coding,UTP20,7.870387038703871
ENSG00000129562,0.793243805215953,0.500068293184781,1.0083166119051612,0.9377121265944175,G2,protein_coding,DAD1,20.723672367236727
ENSG00000047249,-0.299421997341136,-0.888237395992664,3.466726508855716,0.9373468963684597,G1,protein_coding,ATP6V1H,6.463846384638464
ENSG00000173890,-0.499699574432786,0.7930200336452259,5.720911046991815,0.9373262177337102,S,protein_coding,GPR160,11.813981398139815
ENSG00000148187,0.579389101455968,-0.7366285216469921,2.475111991009574,0.9371837118675223,G1,protein_coding,MRRF,23.15031503150315
ENSG00000168476,0.9355709204172841,-0.0497363263986103,1.6239078019701703,0.9368920158129608,G2/M,protein_coding,REEP4,21.597359735973598
ENSG00000196233,0.8900782288428589,-0.292074481627807,1.8878698936956368,0.9367746560823434,G2/M,protein_coding,LCOR,23.215121512151217
ENSG00000138794,0.9221531830906821,0.163628170328405,1.3951827730611521,0.936557884601533,G2/M,protein_coding,CASP6,22.595859585958596
ENSG00000101132,-0.9198563435976159,-0.175920653452904,4.52342282724992,0.9365275058256816,S,protein_coding,PFDN4,11.513951395139514
